,word_counts,percentages
agency_count,797,46.39115250291036
communality_count,311,18.10244470314319
grindstone_count,180,10.477299185098952
standout_count,363,21.129220023282887
social_count,17,0.989522700814901
radiology_count,42,2.4447031431897557
keen_good_count,8,0.46565774155995343
