,word_counts,percentages
agency_count,3761,44.096611560558095
communality_count,1624,19.040919216789774
grindstone_count,958,11.232266385273771
standout_count,1819,21.327236487278697
social_count,103,1.2076445069761987
radiology_count,212,2.4856372376597493
keen_good_count,52,0.6096846054637121
