,word_counts,percentages
agency_count,590,45.349730976172175
communality_count,237,18.216756341275943
grindstone_count,150,11.529592621060722
standout_count,275,21.13758647194466
social_count,14,1.0760953112990008
radiology_count,29,2.2290545734050733
keen_good_count,6,0.4611837048424289
