,word_counts,percentages
agency_count,635,42.56032171581769
communality_count,292,19.571045576407506
grindstone_count,168,11.26005361930295
standout_count,340,22.78820375335121
social_count,18,1.2064343163538873
radiology_count,35,2.3458445040214477
keen_good_count,4,0.2680965147453083
