,word_counts,percentages
agency_count,161,46.39769452449568
communality_count,77,22.19020172910663
grindstone_count,39,11.239193083573488
standout_count,59,17.002881844380404
social_count,5,1.440922190201729
radiology_count,5,1.440922190201729
keen_good_count,1,0.2881844380403458
