,word_counts,percentages
agency_count,214,46.12068965517241
communality_count,109,23.49137931034483
grindstone_count,53,11.422413793103448
standout_count,75,16.163793103448278
social_count,4,0.8620689655172413
radiology_count,7,1.5086206896551724
keen_good_count,2,0.43103448275862066
