,word_counts,percentages
agency_count,496,39.96776792908944
communality_count,233,18.77518130539887
grindstone_count,139,11.200644641418211
standout_count,328,26.43029814665592
social_count,14,1.1281224818694602
radiology_count,23,1.8533440773569703
keen_good_count,8,0.6446414182111201
