,word_counts,percentages
agency_count,671,43.04041051956382
communality_count,271,17.38293778062861
grindstone_count,177,11.353431686978832
standout_count,364,23.348300192431047
social_count,19,1.2187299550994226
radiology_count,44,2.8223220012828736
keen_good_count,13,0.8338678640153944
